horizon,feature,ic_mean,ic_std,icir,n_days,n_eff,t_stat,p_value
10,volume__obv_zvel12_26,-0.02323153130679591,0.3488294615329335,-0.06659853558442222,2551,255.1,-1.0637018363721737,0.2884735917927494
10,volume__price_zvel26_52,-0.02385160899469014,0.3614857406418732,-0.06598215728326644,2551,255.1,-1.0538571344566452,0.29294938465573106
10,volume__ad_zvel26_52,-0.022144613520544525,0.34204136486734543,-0.06474250133206232,2551,255.1,-1.0340575352583414,0.30209239741373123
10,volume__price_zvel12_26,-0.022736181889455122,0.3688052312204843,-0.06164820876920441,2551,255.1,-0.9846359578542494,0.32573953215634965
10,trend__rel_104,0.022230141477495455,0.36566918970054857,0.060793039456509906,2551,255.1,0.9709773216644312,0.3324829231455631
10,momentum__willr_long_acceleration,0.02072983856598126,0.3649243943422041,0.056805844956865414,2551,255.1,0.9072944482494651,0.3651107234206094
10,momentum__cmf_short_velocity,-0.019981468942660632,0.35291333412517273,-0.05661862845786814,2551,255.1,-0.9043042543655451,0.3666906458366748
10,momentum__mfi_long_velocity,-0.020444745376144827,0.3625920358037516,-0.056384981900733995,2551,255.1,-0.9005724865465579,0.36866839703967363
10,momentum__cci_long_acceleration,0.018730622572253306,0.35712788214031915,0.05244794234490449,2551,255.1,0.8376906803828607,0.40299167047418133
10,momentum__rsi_long_raw,-0.016129147214995903,0.35120202151742225,-0.045925553461530336,2551,255.1,-0.7335160619487378,0.463919946845103
10,momentum__rsi_short_acceleration,0.016471259042799613,0.3587944886572629,0.045907224228669025,2551,255.1,0.7332233101865139,0.4640981387815277
10,momentum__cci_short_velocity,0.016802679875984463,0.36724538337711954,0.04575327733590597,2551,255.1,0.7307644934708178,0.4655962815664795
10,momentum__willr_short_velocity,0.016481950037418477,0.3682165124349628,0.04476157228372436,2551,255.1,0.7149251288978844,0.47531162996047976
10,momentum__rsi_long_velocity,-0.016738533908271267,0.37605025840447714,-0.044511427752477205,2551,255.1,-0.7109298579071467,0.477779752514155
10,momentum__mfi_long_acceleration,0.01562310680303624,0.3515400713234271,0.044441894615941314,2551,255.1,0.7098192850638717,0.47846707129215676
10,momentum__rsi_long_acceleration,0.015473432878372112,0.3557363599210054,0.0434969112569998,2551,255.1,0.6947261523781981,0.487861678831208
10,momentum__mfi_short_raw,-0.01418338619436228,0.36379802616469187,-0.03898697951687468,2551,255.1,-0.6226941980448608,0.5340439189151984
10,volatility__vol_rs20,-0.015665870781511708,0.4198542320033151,-0.037312642311029535,2551,255.1,-0.5959519349465064,0.5517378105530852
10,momentum__cmf_short_raw,-0.012921848829336089,0.34661331087421926,-0.03728030177705793,2551,255.1,-0.5954353967813205,0.5520824071652591
10,volatility__vol_park100,-0.014162004205124552,0.4289719774406288,-0.033013821298116426,2551,255.1,-0.5272918095316688,0.5984510298935763
10,volatility__vol_park20,-0.013766437404226506,0.421442500806583,-0.032665042984225456,2551,255.1,-0.5217211745362141,0.6023189338032156
10,momentum__willr_short_acceleration,0.011845622037703578,0.36762265881730927,0.0322222304680906,2551,255.1,0.5146486393453442,0.6072459189243018
10,volatility__vol_rs100,-0.013320979295107092,0.42848830309201863,-0.031088314894435726,2551,255.1,-0.49653790962128364,0.6199442224656863
10,momentum__cmf_long_acceleration,0.010705249278357861,0.3477868802348257,0.030781061295727077,2551,255.1,0.491630501157864,0.6234049847769981
10,volatility__atr_norm,-0.012351662449663231,0.4238572024352219,-0.029141093695466778,2551,255.1,-0.4654371842526229,0.6420170659122381
10,momentum__mfi_short_acceleration,0.009967570649656105,0.3598073035088984,0.027702524524796362,2551,255.1,0.44246057290280155,0.6585323416923082
10,momentum__cci_long_velocity,0.010138626563557964,0.3680652801554427,0.02754572927736129,2551,255.1,0.4399562626928617,0.6603427634526874
10,volatility__vol_rs7,-0.011325326966252092,0.4187339953700892,-0.027046590655345384,2551,255.1,-0.4319840953744142,0.6661193080916706
10,momentum__rsi_short_velocity,0.009910552011688814,0.3763145172350354,0.026335821653935727,2551,255.1,0.4206317993306448,0.6743794863596551
10,trend__velocity_26/52,0.009532803535155551,0.36578748646658626,0.026061043332127075,2551,255.1,0.41624308112628394,0.6775834930514055
10,volatility__vol100,-0.010630412316025803,0.4309110029067272,-0.024669623760632562,2551,255.1,-0.39401953611324475,0.6938970719331538
10,volatility__vol20,-0.00992480667118064,0.4176295095449913,-0.023764620182117276,2551,255.1,-0.3795649544930557,0.7045854008837098
10,trend__plus_di,-0.007216421367734577,0.35512350802463155,-0.0203208776796439,2551,255.1,-0.3245620149880216,0.7457796107521644
10,volatility__vol_park7,-0.008485086062506678,0.4202025374213431,-0.020192848226422203,2551,255.1,-0.3225171477352123,0.7473261557593752
10,momentum__cci_short_acceleration,0.006282741171020278,0.36393216970384434,0.01726349494229367,2551,255.1,0.27572995578921966,0.7829795879953607
10,momentum__cci_long_raw,-0.005986956986564981,0.35725839916971786,-0.01675805803440562,2551,255.1,-0.2676571931920711,0.7891803329928612
10,trend__adx,0.005577135526175117,0.33525688209640825,0.01663540951434168,2551,255.1,0.2656982693977939,0.7906870399159689
10,momentum__mfi_short_velocity,0.005869356045757459,0.3631879431556672,0.016160657743095216,2551,255.1,0.25811560520759314,0.7965266218627002
10,candle__gap_log,-0.005976265991946118,0.3760205174349991,-0.015893457178115838,2551,255.1,-0.2538479178004435,0.7998183349822995
10,trend__minus_di,-0.005552189872064427,0.3534978107116367,-0.0157064335444883,2551,255.1,-0.25086080433332486,0.8021244615223573
10,momentum__cmf_short_acceleration,0.005377570293289621,0.3454270735444492,0.015567888869016635,2551,255.1,0.24864798952552797,0.8038339299118402
10,volatility__bb_bandwidth,-0.006133067246356153,0.4128265151572808,-0.014856282290926844,2551,255.1,-0.23728231583246137,0.8126289766173134
10,candle__body_log,-0.005178005060404119,0.3686804967505152,-0.014044694813102785,2551,255.1,-0.22431976218225708,0.8226887664448226
10,trend__rel_52,0.004846584227219272,0.3627615569553288,0.013360247618013422,2551,255.1,0.2133878740870084,0.8311955472009245
10,candle__body_size,0.00426570685292755,0.3461270934431225,0.01232410560668379,2551,255.1,0.19683876905756562,0.8441110591744625
10,volatility__vol7,-0.004989130822137487,0.4064173150752558,-0.012275881555916622,2551,255.1,-0.1960685417408806,0.8447132286691343
10,momentum__cmf_long_raw,0.004194433555468444,0.3515499374278312,0.011931259570568146,2551,255.1,0.1905642910024433,0.8490191298338475
10,candle__range_log,-0.0044652720858130565,0.4049883234140398,-0.011025681057100467,2551,255.1,-0.17610052660729844,0.8603552311536716
10,trend__rel_12,-0.003980613663091122,0.36677009348447975,-0.01085315769689266,2551,255.1,-0.1733450093356384,0.8625182535184099
10,candle__skew_log,0.003485264245750329,0.35698321195945076,0.009763104059207736,2551,255.1,0.1559348358840042,0.8762081955805223
10,trend__acceleration_12/26,0.0031645344071843475,0.38248032257489517,0.008273718203018629,2551,255.1,0.13214658804352672,0.8949729251213526
10,trend__rel_26,-0.0030255514771390913,0.368051469795975,-0.008220457532247516,2551,255.1,-0.1312959165864369,0.895645115535525
10,momentum__cci_short_raw,0.0029542781796799812,0.36243918792651564,0.008151100317217793,2551,255.1,0.13018815353511193,0.8965205695627697
10,momentum__willr_long_raw,-0.0027404582873026633,0.35730409865457946,-0.007669820462798488,2551,255.1,-0.12250122377813852,0.9025989066715959
10,momentum__willr_short_raw,0.002327073162039842,0.3641862974573656,0.006389787804447164,2551,255.1,0.10205673386020798,0.918792132493393
10,momentum__willr_long_velocity,0.0011795730729482195,0.3631378067048145,0.003248279444247083,2551,255.1,0.05188103281213585,0.9586642491971005
10,momentum__rsi_short_raw,0.0007804426071772215,0.3651598300458291,0.00213726303651547,2551,255.1,0.03413604513675879,0.9727954648464981
10,trend__velocity_12/26,-0.000648587006877871,0.3673957637619271,-0.0017653633243799626,2551,255.1,-0.02819611863126739,0.9775278649658408
21,trend__acceleration_26/52,-0.054057232457859664,0.37280489789883814,-0.1450014009003934,2551,121.47619047619048,-1.598150886510026,0.11262889936700549
21,volume__price_zvel12_26,-0.05216849007519332,0.3655589373041021,-0.14270883502376325,2551,121.47619047619048,-1.5728830879551972,0.11836844860267581
21,momentum__mfi_long_velocity,-0.04586436691493531,0.3463295895495883,-0.132429824938098,2551,121.47619047619048,-1.4595917060868522,0.14700491475452318
21,trend__acceleration_52/104,-0.04478457645842984,0.35028262057628323,-0.12785269330448218,2551,121.47619047619048,-1.4091442832860128,0.1613684212780576
21,trend__velocity_52/104,0.04517657959445494,0.3846860977200252,0.11743751558013017,2551,121.47619047619048,1.2943521129347297,0.1980193200913844
21,momentum__mfi_long_raw,-0.03972773600370621,0.34003987450001777,-0.11683258047933473,2551,121.47619047619048,-1.2876847458499014,0.20032376012792488
21,volume__obv_zvel12_26,-0.03516268130145041,0.33235938481406874,-0.10579716688644555,2551,121.47619047619048,-1.1660565691083844,0.2458947727434654
21,volume__ad_zvel26_52,-0.030537044296354367,0.31862373627168006,-0.09584045637553013,2551,121.47619047619048,-1.056317451893414,0.2929367970440705
